縣市別,機構類型,機構代碼,機構名稱,地址,電話,定位地址,WGS84經度,WGS84緯度
臺南市,一般護理之家,7341030016,佑昇醫院附設護理之家,臺南市白河區民安路1號4、5樓,06-6841999,臺南市白河區永安里13鄰民安路1號,120.411204,23.346285
臺南市,一般護理之家,7405030012,祥安護理之家,臺南市白河區白河里中山路2-112號1-2樓,06-6856555,臺南市白河區白河里1鄰中山路2之112號,120.410959,23.343218
臺南市,一般護理之家,7405110015,香格里拉護理之家,臺南市東山區三榮里許秀才32-5號B1-2樓,06-6805588,臺南市東山區三榮里3鄰許秀才32之5號,120.387331,23.31378
臺南市,一般護理之家,7441110511,濟安護理之家,臺南市東山區東正里1鄰東勢1-20號1樓,06-6803010,臺南市東山區東正里1鄰東勢1號之20,120.407282,23.318432
臺南市,一般護理之家,7405130017,懷恩護理之家,臺南市六甲區中正路178-1號1-2樓,66981565,臺南市六甲區甲南里12鄰中正路178號之1,120.350212,23.222646
臺南市,一般護理之家,7405120057,台南市私立康寧護理之家,臺南市下營區中營里1053號1-4樓,06-6792296,臺南市下營區中營里1053號,120.275967,23.216558
臺南市,一般護理之家,7441020552,全恩護理之家,臺南市鹽水區武廟路31-1號,6528236,臺南市鹽水區津城里9鄰武廟路31號之1,120.26524,23.321749
臺南市,一般護理之家,7405020025,私立天心護理之家,臺南市鹽水區舊營里52-1號1樓,06-6521900,臺南市鹽水區舊營里52-1號,120.259557,23.302936
臺南市,一般護理之家,7405020043,仁愛護理之家,臺南市鹽水區水秀里土庫6-22號1-2樓,06-6531700,臺南市鹽水區水秀里2鄰土庫6之22號,120.27824,23.325489
臺南市,一般護理之家,7441020521,天佑護理之家,臺南市鹽水區田寮里35-1號,06-6553159,臺南市鹽水區田寮里35-1號,120.227034,23.27733
臺南市,一般護理之家,7405070025,開元護理之家,臺南市善化區光文里9鄰成功路266巷25號1-4樓,06-5858837,臺南市善化區光文里4鄰成功路266巷25號,120.308046,23.1306
臺南市,一般護理之家,7405070034,永安護理之家,臺南市善化區光文里21鄰建國路172號1-4樓,06-5119710,臺南市善化區光文里25鄰建國路172號,120.297113,23.131449
臺南市,一般護理之家,7341070010,永達醫療社團法人附設永善護理之家,臺南市善化區民族路166號,06-5835131,臺南市善化區光文里25鄰民族路166號,120.297518,23.131845
臺南市,一般護理之家,7341200018,永達醫療社團法人附設永新護理之家,臺南市新市區新市里復興路116號,06-5890459,臺南市新市區新市里18鄰復興路116號,120.295513,23.083155
高雄市,一般護理之家,7402071084,怡親護理之家,高雄市前金區中正四路103號5樓,07-2515320,高雄市前金區青山里9鄰中正四路103號,120.298123,22.62986
高雄市,一般護理之家,7207340017,財團法人獎卿護理展望基金會護理之家,高雄市前金區七賢二路369號,,高雄市前金區新生里26鄰七賢二路369號,120.288725,22.630617
高雄市,一般護理之家,7702080034,信義醫療財團法人附設方舟護理之家,高雄市苓雅區華新街８６號6樓,07 3321111,高雄市苓雅區苓雅里3鄰華新街86號,120.296421,22.613969
高雄市,一般護理之家,7407350017,新立護理之家,高雄市苓雅區三多四路63號12樓,07-3301000,高雄市苓雅區意誠里11鄰三多四路63號,120.301633,22.6127
高雄市,一般護理之家,7502081073,高雄市立民生醫院附設護理之家,高雄市苓雅區凱旋二路134號4-5樓,7232717,高雄市苓雅區奏捷里16鄰凱旋二路134號,120.323736,22.626491
高雄市,一般護理之家,7702080025,天主教聖功醫療財團法人附設聖功護理之家,高雄市苓雅區建國一路352號前棟3-4樓,07 2238157,高雄市苓雅區民主里3鄰建國一路352號,120.323927,22.633118
高雄市,一般護理之家,7402081160,五塊厝診所附設護理之家,高雄市苓雅區三多一路139、141號2、3、4樓143、145號1、2、3樓,07-7614545,高雄市苓雅區福隆里7鄰三多一路335號,120.328074,22.621457
高雄市,一般護理之家,7402080065,聖公媽護理之家,高雄市苓雅區永平路42號,07-3318805,高雄市苓雅區苓中里10鄰永平路42號,120.293468,22.614898
高雄市,一般護理之家,7407280029,安庭護理之家,高雄市鹽埕區建國四路119號1-4樓,07-5216666,高雄市鹽埕區江西里6鄰建國四路119號,120.279511,22.624479
高雄市,一般護理之家,7402011051,進安護理之家,高雄市鹽埕區建國四路303號,07-5330833,高雄市鹽埕區博愛里3鄰建國四路303號,120.282587,22.63021
高雄市,一般護理之家,7407290061,泰康護理之家,高雄市鼓山區青海路320號1樓,(07)5559001,高雄市鼓山區龍水里11鄰青海路320號,120.285938,22.651675
高雄市,一般護理之家,7407290025,長安護理之家,高雄市鼓山區九如四路1032號,07-5215820,高雄市鼓山區光榮里27鄰九如四路1032號,120.27929,22.655736
高雄市,一般護理之家,7402021155,瑞豐護理之家,高雄市鼓山區華寧路１３７號２－７Ｆ,07-5538828,高雄市鼓山區裕興里10鄰華寧路137號,120.291556,22.668253
高雄市,一般護理之家,7307360011,阮綜合醫療社團法人附設安順護理之家,高雄市前鎮區后安路263號4-7樓,07-8128310,高雄市前鎮區草衙里36鄰后安路263號,120.320746,22.572054
高雄市,一般護理之家,7402091380,庚欣護理之家,高雄市前鎮區和平二路203、205、207號8樓,7529775、7529665,高雄市前鎮區竹中里13鄰和平二路303號,120.322366,22.615518
高雄市,一般護理之家,7407360086,高雄佳醫護理之家,高雄市前鎮區民權二路180號3~7樓,07-3310229,高雄市前鎮區民權里1鄰民權二路180號,120.311554,22.607129
高雄市,一般護理之家,7402051260,永泰護理之家,高雄市三民區博愛一路２８７號３Ｆ,07 3132191,高雄市三民區安泰里23鄰博愛一路287號,120.302992,22.649031
高雄市,一般護理之家,7402051457,文雄護理之家,高雄市三民區宣化街87號,73150281,高雄市三民區安宜里9鄰宣化街87號,120.299704,22.648368
高雄市,一般護理之家,7407320233,永健護理之家,高雄市三民區九如一路245號,07-3962958,高雄市三民區寶獅里1鄰九如一路245號,120.336012,22.637485
高雄市,一般護理之家,7407320279,和興護理之家,高雄市三民區建興路277號5樓,07-3871285,高雄市三民區寶中里3鄰建興路277號,120.324071,22.645012
高雄市,一般護理之家,7407320153,聯合護理之家,高雄市三民區自立一路226號1-3樓,07-3232938,高雄市三民區立業里1鄰自立一路226號,120.296447,22.641172
高雄市,一般護理之家,7407320082,文雄醫院附設護理之家,高雄市三民區察哈爾二街132號5、6樓,07-3165978,高雄市三民區安宜里9鄰察哈爾二街132號,120.299645,22.64805
高雄市,一般護理之家,7402051215,頤年護理之家,高雄市三民區九如二路495號樓,3129345,高雄市三民區立誠里12鄰九如二路495號,120.298764,22.641228
高雄市,一般護理之家,7407320288,護祐護理之家,高雄市三民區黃興路336號,07-3812808,高雄市三民區本安里1鄰黃興路336號,120.337312,22.651488
高雄市,一般護理之家,7407310077,崇恩護理之家,高雄市楠梓區立仁街133號1-2樓,3539619,高雄市楠梓區清豐里22鄰立仁街133號,120.335104,22.740841
高雄市,一般護理之家,7407310086,崇祐護理之家,高雄市楠梓區加宏路、宏昌街188號、135、137號,07-3658343,高雄市楠梓區宏昌里15鄰加宏路188號,120.294245,22.717185
高雄市,一般護理之家,7407310139,中心護理之家,高雄市楠梓區德民路781號1-3樓,3652685,高雄市楠梓區宏昌里14鄰德民路781號,120.293152,22.721444
高雄市,一般護理之家,7402041102,育祐護理之家,高雄市楠梓區常德路317巷9弄27號,07-3516260,高雄市楠梓區清豐里37鄰常德路317巷9弄27號,120.336434,22.736657
高雄市,一般護理之家,7407310166,右昌聯合醫院附設護理之家,高雄市楠梓區軍校路930號10樓,07-3643388轉1101,高雄市楠梓區建昌里14鄰軍校路930號,120.290879,22.713799
高雄市,一般護理之家,7407380033,安泰醫院附設護理之家,高雄市小港區學府路111號4樓,07-8017856#688,高雄市小港區二苓里2鄰學府路111號,120.36143,22.565234
高雄市,一般護理之家,7407380042,橙田護理之家,高雄市小港區宏光街511號,07-8010408,高雄市小港區山明里19鄰宏光街511號,120.368641,22.567364
高雄市,一般護理之家,7407300115,崇智護理之家,高雄市左營區民族一路980號1-5樓,07-3896814,高雄市左營區菜公里11鄰民族一路980號,120.319202,22.678055
高雄市,一般護理之家,7502030067,國軍高雄總醫院左營分院附設民眾診療服務處護理之家,高雄市左營區軍校路５５３號,07 5817121,高雄市左營區合群里30鄰軍校路553號,120.292231,22.700351
高雄市,一般護理之家,7407080010,澄清湖護理之家,高雄市仁武區大灣里八德南路600號,3716789,高雄市仁武區大灣里6鄰八德南路600號,120.340826,22.675592
高雄市,一般護理之家,7407080083,長宸護理之家,高雄市仁武區仁孝路388號1樓,0988-087-102,高雄市仁武區赤山里15鄰仁孝路388號,120.347461,22.674928
高雄市,一般護理之家,7442081091,聖翁護理之家,高雄市仁武區八德一路108號,3726258,高雄市仁武區八卦里2鄰八德一路108號,120.339681,22.691493
高雄市,一般護理之家,7407080092,博正樂齡護理之家,高雄市仁武區八卦里永新三街51號1-3樓,07-5592275,高雄市仁武區八卦里35鄰永新三街51號,120.332811,22.684327
高雄市,一般護理之家,7407080038,長青護理之家,高雄市仁武區大灣里八德南路606號,07-3756789,高雄市仁武區大灣里6鄰八德南路606號,120.340838,22.675332
高雄市,一般護理之家,7407080047,澄園護理之家,高雄市仁武區赤山里赤吉街39號1-2樓,07-3731012,高雄市仁武區赤山里18鄰赤吉街39號,120.3471,22.673531
高雄市,一般護理之家,7407090034,享庚護理之家,高雄市大社區中華路14巷91號,3531665,高雄市大社區神農里13鄰中華路14巷91號,120.35642,22.726267
高雄市,一般護理之家,7442090018,頤安護理之家,高雄市大社區觀音里金龍路３２４號,07 3531616,高雄市大社區觀音里26鄰金龍路324號,120.353441,22.724938
高雄市,一般護理之家,7407020103,劉嘉修護理之家,高雄市岡山區頂潭北路55號1-4樓,6259555,高雄市岡山區福興里3鄰頂潭北路55號,120.268473,22.778417
高雄市,一般護理之家,7407020096,嘉修護理之家,高雄市岡山區岡山路434號1樓,,高雄市岡山區岡山里12鄰岡山路434號,120.295899,22.796053
高雄市,一般護理之家,7407020078,和春護理之家,高雄市岡山區中山南路268號1-3樓,07-6265580,高雄市岡山區大遼里9鄰中山南路268號,120.299875,22.782895
高雄市,一般護理之家,7407020069,惠川醫院附設護理之家,高雄市岡山區岡山路92號5-7樓,07-6229292#1800,高雄市岡山區岡山里2鄰岡山路92號,120.296788,22.787987
高雄市,一般護理之家,7642021071,劉嘉修醫院附設護理之家,高雄市岡山區岡山路426.428號4、5樓,6222836,高雄市岡山區岡山里14鄰岡山路666號,120.288833,22.805439
高雄市,一般護理之家,7407020121,聖傳護理之家,高雄市岡山區岡山路530號1-5樓,07-6224308,高雄市岡山區岡山里14鄰岡山路530號,120.293912,22.801006
高雄市,一般護理之家,7407150026,高新醫院附設護理之家,高雄市路竹區中山路627號6-7樓,6975903-600,高雄市路竹區竹東里21鄰中山路627號,120.257157,22.865456
高雄市,一般護理之家,7407150053,慈航護理之家,高雄市路竹區華山路2-22號,07-6892066,高雄市路竹區竹滬里21鄰華山路2之22號,120.22942,22.865473
高雄市,一般護理之家,7407150080,夏都護理之家,高雄市路竹區中華路438號1-2樓,07-6969976,高雄市路竹區文南里20鄰中華路438號,120.248767,22.850949
高雄市,一般護理之家,7407120091,圓緣護理之家,高雄市燕巢區安招里安東街188號2樓,07-6140367,高雄市燕巢區安招里11鄰安東街188號,120.342907,22.787972
高雄市,一般護理之家,7407120073,松和護理之家,高雄市燕巢區角宿里中興路952號1、2樓,(07)6140507,高雄市燕巢區角宿里1鄰中興路952號,120.359893,22.773595
高雄市,一般護理之家,7307120026,燕巢靜和醫療社團法人附設燕巢靜和護理之家,高雄市燕巢區深水里3-20號4樓,(07)6156555,高雄市燕巢區深水里16鄰?牛巷3之20號,120.382827,22.774501
高雄市,一般護理之家,7207120015,義大醫療財團法人附設義大護理之家,高雄市燕巢區義大路21號13樓之2,07-6150288,高雄市燕巢區角宿里20鄰義大路21號,120.365844,22.765915
高雄市,一般護理之家,7407200030,安家護理之家,高雄市梓官區公館路49號1-7樓,07-6105785,高雄市梓官區公館路49號,120.267844,22.764834
高雄市,一般護理之家,7407010027,德逸護理之家,高雄市鳳山區中山路22巷1號,7463881,高雄市鳳山區南興里11鄰中山路22巷1號,120.361371,22.621369
高雄市,一般護理之家,7442011268,杏和醫院附設護理之家,高雄市鳳山區五甲二路470號2-7樓,7685656,高雄市鳳山區富甲里3鄰五甲二路470號,120.335198,22.597747
高雄市,一般護理之家,7407010018,聖惠護理之家,高雄市鳳山區五福二路165號2-4樓,8318234,高雄市鳳山區福興里36鄰五福二路165號,120.328143,22.587579
高雄市,一般護理之家,7642010023,聖光診所附設護理之家,高雄市鳳山區中山東路１５９號3、4、５、6樓,07 7411789,高雄市鳳山區瑞竹里18鄰中山東路159號,120.368049,22.6234
高雄市,一般護理之家,7642011075,惠德醫院附設護理之家,高雄市鳳山區福祥街81號3、4、5樓,8126000,高雄市鳳山區福祥里22鄰福祥街81號,120.325113,22.592033
高雄市,一般護理之家,7442061053,復興護理之家,高雄市大寮區民智街167號,7018961,高雄市大寮區後庄里38鄰民智街167號,120.387467,22.637098
